ID	start	end	transcription
TP-S11-C-82	248.69	251.316	東京の今んとこ浅草とスカイツリーですよね
TP-S11-B-77	250.632	250.969	スカイツリー 
TP-S11-D-44	250.758	251.166	そうですね
TP-S11-B-78	251.364	253.862	そうですね ここだったら地理的にも近いから
TP-S11-A-61	251.732	252.217	うーん
TP-S11-D-45	254.055	254.369	確かに
TP-S11-B-79	254.067	255.679	割と行きやすいですよね
TP-S11-A-62	255.993	256.565	うーん
TP-S11-C-83	258.956	260.501	東京スカイツリー
TP-S11-C-84	261.133	262.796	そうすると 今だと東京の
TP-S11-C-85	263.464	264.139	駅が
TP-S11-C-86	264.666	265.71	少し発展して
TP-S11-D-46	266.085	266.4	確かに
TP-S11-C-87	266.506	267.324	昔の駅に
TP-S11-B-81	266.526	267.042	確かに
TP-S11-B-82	267.283	268.289	確かに そうですね
TP-S11-C-88	267.686	269.066	昔と同じ構造になったんでしたっけ
TP-S11-A-63	267.8	268.294	うーん
TP-S11-B-83	269.281	270.547	東京駅も結構
TP-S11-C-89	270.334	271.854	東京駅とかも多分結構
TP-S11-D-47	270.364	272.032	そうですね なんか改築したんですよね
TP-S11-B-84	270.822	271.287	かんきょ
TP-S11-B-85	271.553	272.052	観光
TP-S11-B-86	272.266	273.096	スポットとしても
TP-S11-B-87	273.497	273.872	行ける
TP-S11-C-90	277.812	278.751	東京駅
TP-S11-B-88	278.242	278.886	東京駅
TP-S11-B-89	279.151	279.923	あとなんだろう
TP-S11-C-91	281.666	282.754	東京駅の他
TP-S11-B-90	282.421	282.722	東京
TP-S11-D-48	283.208	284.141	そうですね
TP-S11-B-91	284.484	284.574	ちな
TP-S11-C-92	284.485	288.149	こう考えると 東京近辺に住んでて東京の名所をあまり知らない
TP-S11-B-92	287.401	287.956	{LAUGH}
TP-S11-C-93	288.149	289.081	{LAUGH}
TP-S11-B-93	288.52	290.586	たしかに 灯台元暮らしっていうか
TP-S11-D-49	288.65	290.198	あとはあ 名所 名所
TP-S11-D-50	290.425	292.11	うーん 名所というと微妙かも知れない
TP-S11-A-65	291.792	292.3	うーん
TP-S11-B-94	292.391	293.06	以外に
TP-S11-D-51	292.46	294.026	銀座とかだったらすごい
TP-S11-A-66	293.952	294.459	うーん
TP-S11-C-94	294.248	294.995	あー
TP-S11-B-95	294.512	295.24	あー
TP-S11-D-52	295.008	298.008	楽しめるかもしれない あそこはすごいブティックも多いし あとは
TP-S11-D-53	298.341	302.429	ソニービルとかもあるので最先端もあそこは見れるという意味ではおもしろいしね
TP-S11-A-67	299.625	300.068	うーん
TP-S11-C-95	301.173	302.121	銀座
TP-S11-B-96	301.981	302.363	（あ）
TP-S11-B-97	302.637	303.285	大阪
TP-S11-A-68	305.035	306.753	ま 近いですからねこのルートだと 
TP-S11-C-96	305.129	305.956	銀座
TP-S11-D-54	306.848	307.55	そうですね
TP-S11-B-98	306.985	307.44	確かに
TP-S11-A-69	307.13	308.85	浅草 スカイツリー 銀座って
TP-S11-C-97	307.561	307.85	んー
TP-S11-B-99	309.62	312.007	あとなんか最近中国の
TP-S11-A-70	311.081	311.684	東京駅
TP-S11-B-100	312.33	313.685	観光客とかだと
TP-S11-A-71	312.506	312.899	うん
TP-S11-A-72	313.357	313.455	（なし）
TP-S11-B-101	314.104	316.051	秋葉原とか行く人も多くないですか
TP-S11-C-98	315.184	317.261	あーそっか 秋葉原
TP-S11-D-55	315.199	316.414	あー
TP-S11-A-73	315.846	316.329	うん
TP-S11-A-74	318.46	318.9	きば
TP-S11-B-102	321.233	321.438	あき
TP-S11-B-103	322.623	323.314	秋葉原
TP-S11-D-56	323.647	323.958	確かに
TP-S11-C-99	328.675	329.285	んー
TP-S11-A-75	329.633	331.277	一日目こんな感じみたいな
TP-S11-D-57	332.466	333.323	たぶんこの
TP-S11-B-104	332.506	333.163	
TP-S11-C-100	332.708	334.123	一日これ結構重くないですか
TP-S11-B-105	333.85	334.879	{LAUGH}
TP-S11-C-101	334.123	335.192	{LAUGH}
TP-S11-A-76	334.141	334.545	うふふ 
TP-S11-D-58	334.27	335.324	確かに多いな
TP-S11-B-106	334.879	335.836	そうですね
TP-S11-A-77	335.147	336.057	多いですからね
TP-S11-C-102	335.192	335.843	多い気がする
TP-S11-A-78	336.057	336.569	多いすよね
TP-S11-C-103	336.458	340.766	そしてまずこのゆーじ 外国の友人がどんな人かっていうのもなんか考えた方がいいですかね
TP-S11-A-79	339.365	339.894	（うん）
TP-S11-B-107	339.948	340.446	たしかに
TP-S11-D-59	341.136	341.937	そうでしょうね
TP-S11-A-80	342.201	344.517	うん でもこれ この情報だとその
TP-S11-B-108	342.639	342.871	なん
TP-S11-A-81	344.758	347.049	推測できるほど情報ないですよね
TP-S11-C-104	346.866	347.191	んー
TP-S11-A-82	347.322	347.576	うん
TP-S11-C-105	347.596	349.108	まあ多分勝手に決めて
TP-S11-B-109	349.077	349.746	確かに
TP-S11-D-60	349.108	350.019	そうなんでしょうね
TP-S11-C-106	349.98	351.555	そういう友達なんだってことで
TP-S11-B-110	349.989	350.345	ですね
TP-S11-A-83	350.415	351.154	いいですかね
TP-S11-A-84	351.934	352.254	うん
TP-S11-C-107	352.289	352.946	話していけば
TP-S11-C-108	353.155	354.051	いければいいのかなと
TP-S11-D-61	353.936	354.605	そうですね
TP-S11-A-85	354.878	355.292	うん
TP-S11-B-111	355.111	355.266	うん
TP-S11-C-109	355.246	355.658	そうすると
TP-S11-C-110	355.967	356.941	こういう昔の
TP-S11-C-111	357.512	361.962	日本とかが好きな人なのか まあ お オタク文化みたいなのが好きなのかみたいな
TP-S11-B-112	361.021	362.028	{LAUGH}
TP-S11-D-62	361.4	362.576	あー
TP-S11-A-86	361.917	362.259	あー
TP-S11-B-113	362.028	362.797	あー
TP-S11-C-112	362.369	364.094	そういうのに別れちゃうのかなと思うんすけど
TP-S11-B-114	363.869	364.365	確かに
TP-S11-B-115	365.626	366.407	どうなんだろ
TP-S11-C-113	365.904	366.344	どうなんだろ
TP-S11-C-114	366.469	366.812	{LAUGH}
TP-S11-D-63	366.929	369.721	ま でも日本が好きな人って大概トラディッショナルな その
TP-S11-A-87	367.899	368.268	うん
TP-S11-A-88	368.707	369.221	たいて
TP-S11-C-115	369.84	370.267	うん
TP-S11-D-64	370.035	372.904	忍者とか侍とかそういうのが好きな人って多いですよね なんか
TP-S11-C-116	371.353	372.309	{LAUGH}
TP-S11-B-116	371.534	372.147	{LAUGH}
TP-S11-A-89	371.594	371.981	あー
TP-S11-B-117	372.606	373.34	確かに
TP-S11-A-90	372.708	374.87	じゃあやっぱり京都もいいかもしれないですね
TP-S11-C-117	372.904	373.325	確かに
TP-S11-C-118	373.768	375.034	そういうイメージでちゃいますよね
TP-S11-B-118	374.006	374.656	やっぱ きょ
TP-S11-D-65	374.663	375.136	すういん
TP-S11-B-119	374.864	375.135	うん
TP-S11-A-91	375.175	375.51	うん
TP-S11-D-66	375.478	376.92	そうすると浅草
TP-S11-B-120	376.111	377.225	やっぱ浅草
TP-S11-A-92	377.07	377.501	うん
TP-S11-C-119	377.435	378.126	浅草
TP-S11-D-67	377.44	377.759	とか 行っ
TP-S11-A-93	377.989	378.556	浅草
TP-S11-D-68	378.253	380.504	てなんかその浅草寺とかその近辺が
TP-S11-B-121	378.301	379.341	浅草は外せない
TP-S11-C-120	379.044	379.579	まあ 確かに
TP-S11-B-122	379.633	380.07	ですね
TP-S11-C-121	380.773	381.11	いいっすね
TP-S11-C-122	381.743	381.833	（なし）
TP-S11-D-69	381.966	383.241	下町的な感じ
TP-S11-C-123	382.146	382.307	で
TP-S11-C-124	382.797	384.244	関係なくスカイツリー入れたいですね
TP-S11-A-94	383.035	383.375	うん
TP-S11-C-125	384.32	385.012	{LAUGH}
TP-S11-B-123	384.359	384.876	{LAUGH}
TP-S11-D-70	385.216	387.856	スカイツリーは確かに最近できたばっかりだし あとは
TP-S11-B-124	385.535	386.528	スカイツリーでも良い
TP-S11-A-95	387.561	388.081	うん
TP-S11-C-126	387.573	387.71	はい
TP-S11-B-125	388.418	389.239	良いかもしれない
TP-S11-D-71	389.003	392.729	最先端の技術とかもいろいろとエレベーターとかにでも取り入れられているようなので
TP-S11-C-127	392.029	392.428	あー
TP-S11-B-126	392.806	393.257	確かに
TP-S11-C-128	393.877	394.75	
TP-S11-C-129	395.525	395.84	うん
TP-S11-D-72	397.086	398.717	技術を見せるという意味でも面白いかもしれない
TP-S11-C-130	397.6	397.833	でも
TP-S11-C-131	398.421	400.75	浅草 スカイツリーだけで
TP-S11-C-132	401.07	402.342	一日目来て
TP-S11-C-133	402.759	403.471	廻ってたら
TP-S11-C-134	404.222	405.367	日経っちゃう気がします
TP-S11-D-73	405.442	406.449	そうですよね
TP-S11-B-129	405.672	406.2	確かに
TP-S11-C-135	406.282	408.469	で なんか夜ご飯食べてホテル泊まってみたいな
TP-S11-D-74	408.267	408.779	ホテル泊まっ
TP-S11-A-96	408.749	409.21	うん
TP-S11-D-75	409.028	409.292	って
TP-S11-C-136	411.227	411.583	まあ 浅
TP-S11-B-130	411.655	412.059	ですね
TP-S11-C-137	411.786	414.613	浅草  昼ごはん スカイツリーの近辺で夜ごはん
TP-S11-D-76	414.973	415.741	なるほど いいですね
TP-S11-B-131	415.256	416.379	あー良いですね
TP-S11-C-138	415.648	416.883	でホテル泊まってみたいな
TP-S11-C-139	417.559	418.649	で 二日目で
TP-S11-B-132	419.001	419.815	とかですかねぇ
TP-S11-B-133	421.063	423.427	じゃ一日目はこの この辺ですかね
TP-S11-C-140	422.569	422.825	その
TP-S11-C-141	423.139	425.067	その辺で大丈夫ですか 勝手に決めちゃったんですけど
TP-S11-B-134	423.654	424.223	浅草
TP-S11-D-77	423.775	424.54	それで大丈夫でしょう
